@relation 'spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R35-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
6.008484,-2.625789,-11.221957,31.35012,-5.357233,12.470766,32.394546,-20.060612,33.665872,-1.558846,0,cluster1
0,5.577204,0,12.505407,-10.402697,5.577204,1.351,0,6.928203,0,0,cluster2
-0.408764,3.810512,-2.972199,6.443229,-3.393088,0,0.976877,-2.563435,4.16385,0.623538,0,cluster2
0,4.208883,-4.621112,3.827832,-3.779335,1.683553,-4.572614,-2.113102,-0.775959,0,0,cluster2
-3.464102,-6.928203,-3.464102,53.693575,-33.102955,0,46.765372,-20.78461,50.229473,-10.392305,0,cluster1
-0.637395,0,-3.732569,9.405036,6.971505,0,0.332554,-0.982073,8.750321,0,0,cluster2
3.464102,0,-1.732051,10.392305,1.676625,2.598076,8.660254,-6.062178,9.526279,0,0,cluster2
2.975663,7.517101,-17.722344,53.260562,-31.715582,9.422356,54.313649,-20.715328,56.201585,0,0,cluster1
1.075604,0.178401,-3.434657,40.628716,-30.399224,-0.299645,40.912772,-3.926559,39.284644,-0.969948,0,cluster2
1.539793,2.268987,-3.0155,11.58742,-4.009698,6.82428,13.109893,-9.093267,13.109893,0,0,cluster1
-1.837706,1.063479,-1.952021,36.625946,-29.860556,0.543864,35.19354,-1.468779,36.142704,-1.316359,0,cluster2
0,1.299038,1.299038,66.250943,-56.9914,0,66.250943,-3.897114,64.951905,-1.299038,0,cluster2
2.927166,2.927166,-5.854332,4.659217,2.927166,0,-4.122281,0,1.732051,0,0,cluster2
-15.744342,15.744342,0,-7.084088,-5.691519,0,8.660254,0,8.660254,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0.571577,10.478907,-7.378536,12.332202,-9.83112,3.671948,-6.062178,-11.050484,8.088677,0,0,cluster1
-24.733686,24.733686,0,-23.001635,0,0,1.732051,0,1.732051,0,0,cluster2
0,-2.788602,2.788602,4.139601,-4.531045,0,6.928203,2.788602,6.928203,-2.788602,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-0.484974,0,-0.606218,9.508959,-4.221008,0,8.17528,-3.533384,7.326575,-0.848705,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-24.733686,24.733686,0,-23.001635,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-0.911059,0,-0.911059,10.392305,-8.655058,0,9.481246,0,9.481246,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,12.124356,-8.16662,0,12.124356,0,12.124356,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-29.444864,-2.598076,0,5.196152,0,5.196152,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,-15.744342,8.660254,10.258937,0,8.660254,-15.744342,8.660254,0,0,cluster1
0,0,0,5.196152,-2.598076,0,5.196152,0,5.196152,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,-22.51666,-42.435245,-34.641016,12.124356,0,12.124356,0,0,cluster2
0,0,0,10.392305,-6.495191,0,10.392305,0,10.392305,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,5.196152,-2.598076,0,5.196152,0,5.196152,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,34.052119,-2.598076,0,5.196152,0,5.196152,28.855966,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,36.373067,0,0,1.732051,0,1.732051,34.641016,0,cluster2
-28.855966,28.855966,0,-27.123916,0,0,1.732051,0,1.732051,0,0,cluster2
-28.855966,28.855966,0,-27.123916,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,-19.243084,3.464102,18.203854,0,3.464102,-19.243084,3.464102,0,0,cluster1
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,6.928203,-4.156922,0,6.928203,0,6.928203,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,24.733686,0,-10.877279,16.650204,24.733686,13.856406,-24.733686,13.856406,0,0,cluster1
28.855966,0,0,6.928203,25.391865,28.855966,6.928203,-28.855966,6.928203,0,0,cluster1
0,0,-13.319471,1.732051,26.638941,-13.319471,1.732051,-13.319471,1.732051,0,0,cluster1
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,3.464102,-1.4861,0,3.464102,0,3.464102,0,0,cluster2
-0.762102,2.320948,-3.08305,57.157677,-48.876742,0.762102,57.157677,1.524205,57.919779,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-5.093961,0,-5.093961,1.732051,-5.093961,0,-3.361911,0,-3.361911,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,6.928203,-3.464102,0,6.928203,0,6.928203,0,0,cluster2
18.221174,9.110587,-13.665881,18.862033,29.115774,4.555294,-8.469728,-4.555294,18.862033,0,0,cluster1
-3.389623,-1.593487,0.266736,33.307337,-28.043635,2.113102,36.516827,-3.999305,33.347174,-2.39023,0,cluster2
-2.494153,-0,-6.235383,21.408148,-9.844977,1.870615,21.408148,-3.74123,20.78461,-1.870615,0,cluster2
-0.727461,0,-22.308814,52.204011,-8.059232,0.178401,52.204011,-22.244729,51.412464,-0.484974,0,cluster1
-3.498743,-0.28752,-4.073783,12.141676,-4.707714,0,8.355413,3.211222,9.817264,1.749371,0,cluster2
-0.55772,1.299038,-2.376374,63.566265,-56.399038,-1.576166,64.047775,-1.835974,64.047775,0,0,cluster2
3.458905,-1.870615,-5.92881,31.176915,-22.210088,5.629165,28.989334,-15.016881,30.87727,-3.75855,0,cluster1
1.839438,0,0.646055,29.444864,-22.187571,2.113102,30.227751,-4.380356,28.114649,0,0,cluster2
-2.123494,7.475531,-9.162549,10.281454,-0.559452,1.657573,18.221174,-12.039485,13.965526,0,0,cluster1
-3.079586,0,-0.325626,3.360179,-2.625789,0.917987,3.034553,-1.835974,4.870527,-2.753961,0,cluster2
-1.505152,0,-1.505152,1.732051,1.506884,-3.012036,0.226899,3.012036,-2.785138,0,0,cluster2
-4.285094,-0.214774,-10.711002,93.461462,-79.802509,3.048409,96.374771,-8.965095,93.87369,-0.484974,0,cluster1
-9.976613,0,-3.325538,15.449893,-5.604916,3.017233,15.449893,-3.017233,5.164976,-6.651075,0,cluster2
0,0,0,17.320508,-6.987093,-1.101584,23.088237,-4.666145,16.218924,0,0,cluster2
4.936345,0,0,25.720954,-6.102015,-0.769031,15.848265,0.769031,24.951924,0,0,cluster2
-2.338269,4.676537,-2.338269,8.054036,-5.398802,0,10.392305,-4.676537,10.392305,0,0,cluster2
0.516151,0.969948,-0.020785,58.903584,-46.469191,0.949164,54.621954,-2.494153,55.778964,0.814064,0,cluster2
0.61661,0.640859,-0.573309,141.189854,-128.66193,1.673161,138.775375,-3.199098,139.114857,0.640859,0,cluster2
0.180133,0.344678,1.522473,80.988964,-69.486414,2.267255,76.90652,-5.566811,74.045172,-1.801333,0,cluster2
-3.464102,6.928203,-3.464102,19.052559,-11.959811,10.392305,15.588457,-10.392305,12.124356,-6.928203,0,cluster1
-0.441673,2.615397,-0.458993,12.990381,-7.64354,1.299038,4.737159,-1.316359,9.950632,1.299038,0,cluster2
0.710141,2.892525,-5.750409,22.51666,-15.6664,0.21997,18.186533,-10.283186,20.606208,-2.165064,0,cluster1
-0.902398,-0.207846,-5.038536,33.965516,-24.082434,0.69282,34.864451,-6.872778,34.310194,0.034641,0,cluster2
-4.018358,8.036716,8.054036,9.786087,-4.018358,4.018358,-6.304665,-12.072394,-6.321985,-8.054036,0,cluster1
0.569845,2.009179,1.245345,64.241764,-49.879599,3.342858,54.765714,-10.045895,54.783035,-3.342858,0,cluster1
0.746514,2.66909,-12.777339,32.926286,-21.344062,2.04382,28.530341,-15.361559,30.80106,-0.398372,0,cluster1
-0.297913,0.381051,-0.678964,26.361813,-21.378703,0.762102,26.063901,-2.286307,24.920747,-0.381051,0,cluster2
0.820992,3.315145,-12.481158,32.423991,-22.78686,1.472243,28.610015,-14.608117,30.937892,-0.484974,0,cluster1
1.420282,3.619986,-2.892525,3.75855,-3.256256,-0.710141,3.013768,-5.750409,3.048409,-0.710141,0,cluster2
-1.302502,-0.476314,1.666233,63.346294,-57.580297,1.577898,63.801824,-3.687536,59.499409,-3.238935,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,6.183421,-1.169134,7.915472,-6.183421,6.183421,-10.634792,-7.352556,1.732051,0,0,cluster2
-0.800207,0,-0.800207,26.552339,-21.849821,1.160474,26.895285,-1.143154,24.591657,-0.588897,0,cluster2
-4.797781,14.410663,-9.612882,-3.06573,0,0,-7.880831,-9.612882,1.732051,0,0,cluster1
-2.823243,5.646486,0,13.856406,-9.815532,2.823243,8.209921,-5.646486,13.856406,0,0,cluster2
1.032302,0.639127,8.87676,37.481579,-21.718185,2.701999,31.047011,-11.708663,22.679473,-10.807997,0,cluster1
2.509742,-2.509742,31.488684,40.148938,-5.196152,0,8.660254,-31.488684,-25.338171,-31.488684,0,cluster1
0,19.243084,-19.243084,3.464102,-1.299038,0,-15.778983,-19.243084,3.464102,0,0,cluster1
-0.107387,1.489564,6.61297,19.347008,-5.424783,-1.489564,10.284918,-9.699485,2.074997,-7.465139,0,cluster1
1.527669,0.952628,-4.418462,140.400038,-129.893418,2.764353,140.524746,-9.160817,140.742985,-2.320948,0,cluster1
0,4.382089,-4.382089,14.67047,-7.565598,8.746857,14.67047,-8.746857,16.852854,-6.564473,0,cluster1
-4.43405,0,2.217025,22.51666,-14.77959,1.875811,20.299635,0.341214,22.175446,0,0,cluster2
-11.634185,10.496228,-6.529832,7.707626,-12.311417,-0.86949,17.87996,-1.906988,16.161766,0,0,cluster2
-1.467047,0.762102,0.853901,17.320508,-12.351254,1.541525,17.412307,-6.13146,14.329256,-2.303628,0,cluster2
-0.836581,0,1.536329,34.138721,-27.156825,1.177795,30.340334,-1.784012,28.556322,-2.37291,0,cluster2
-0.836581,0,1.536329,34.138721,-27.156825,1.177795,30.340334,-1.784012,28.556322,-2.37291,0,cluster2
-3.895382,1.558846,-8.571919,9.699485,-8.312112,-1.558846,18.274868,-1.558846,16.716022,-4.676537,0,cluster2
0.642591,0.848705,-4.48428,21.667956,-13.897976,0,24.025277,-5.12687,21.461842,-2.563435,0,cluster2
-0.398372,0.796743,-0.923183,128.570131,-122.258538,1.195115,129.366875,-2.51667,127.375016,-0.398372,0,cluster2
-4.702518,-1.723391,-9.405036,15.068842,-12.8293,5.724428,23.53857,-4.234864,17.112662,0,0,cluster2
-0.048497,0.071014,-5.585864,53.466676,-41.059996,0.568113,54.874834,-8.637737,53.383538,-1.073872,0,cluster1
1.835974,1.835974,-4.624576,11.431535,2.05248,0,7.742267,-6.495191,9.578241,1.853294,0,cluster2
-0.710141,0,0,19.052559,-15.706237,0.710141,19.7627,0,17.632277,0,0,cluster2
-1.763228,4.537973,-3.441585,4.226204,-0.316965,0,-0.602754,-5.436907,1.683553,-1.506884,0,cluster2
-0.512687,0.796743,-1.707802,16.385201,-9.2734,0.398372,15.07577,-2.788602,14.677399,0,0,cluster2
-17.320508,17.320508,0,-1.732051,-11.25833,0,15.588457,0,15.588457,0,0,cluster2
2.450852,1.082532,0,12.158997,-11.287775,1.766692,6.858921,-1.766692,7.941453,0,0,cluster2
-0.455529,3.897114,-1.754567,7.794229,-2.315752,1.299038,-1.754567,-3.897114,4.740623,1.299038,0,cluster2
-43.30127,43.30127,0,-36.373067,-3.464102,0,6.928203,0,6.928203,0,0,cluster2
0.725729,1.259201,-8.729536,74.963159,-65.928782,2.622325,75.891538,-12.314881,75.789347,-2.650038,0,cluster1
4.312807,-3.588809,-11.405555,67.099648,-47.695483,13.544637,76.293374,-20.027703,73.293462,-4.503332,0,cluster1
0.173205,1.22456,-0.439941,33.047529,-21.181249,1.276521,28.192591,-10.267597,22.708918,-4.901704,0,cluster1
0.54906,0.762102,-0.975145,26.742864,-22.977386,0.762102,25.76772,-1.524205,24.243515,-0.762102,0,cluster2
-3.162725,2.286307,-8.549403,75.655979,-69.133076,1.437602,74.744921,-12.193638,74.692959,-6.13146,0,cluster1
-0.775959,1.143154,4.939809,16.679649,-7.402785,-0.096995,8.473193,-5.618773,3.803584,-5.144191,0,cluster2
0,0,0,3.464102,-1.44453,0,3.464102,0,3.464102,0,0,cluster2
-0.136832,0.952628,-6.775783,135.394412,-130.830458,2.37291,138.132784,-8.076553,134.322272,-1.437602,0,cluster1
0.306573,-0.940504,-2.771281,13.567154,-5.64995,0.940504,10.924044,-7.160298,11.426339,-2.511474,0,cluster1
-9.708145,8.8681,-9.708145,1.732051,-18.576245,13.30215,-7.976094,-4.43405,-3.542044,8.8681,0,cluster2
-3.845153,3.845153,3.845153,8.660254,-5.630897,3.197366,4.815101,-3.197366,8.012467,0,0,cluster2
10.184459,0,0,8.660254,-4.042607,0,18.844713,-10.184459,8.660254,0,0,cluster1
-1.922576,1.922576,-9.612882,1.732051,13.458035,1.922576,-0.190526,-9.612882,1.732051,-1.922576,0,cluster1
9.110587,0,9.110587,21.685276,-1.299038,9.110587,-14.757073,9.110587,12.574689,0,0,cluster2
-4.555294,0,-4.555294,12.124356,-13.561958,4.555294,12.124356,0,12.124356,4.555294,0,cluster2
2.639645,3.135012,-3.630378,18.723469,-5.86992,0,8.823067,-3.135012,18.228103,0,0,cluster2
-3.464102,-6.928203,-3.464102,53.693575,-33.102955,0,46.765372,-20.78461,50.229473,-10.392305,0,cluster1
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
2.927166,0,0,15.051522,-6.375679,0,12.124356,2.927166,15.051522,0,0,cluster2
-1.011518,2.327876,-14.098894,68.745097,-52.060251,4.867063,71.568339,-12.973061,70.691922,-1.610807,0,cluster1
1.430674,6.408588,-4.977914,11.189048,-3.441585,2.130422,-4.440978,-6.408588,8.358877,0,0,cluster2
4.749283,2.580756,-2.992984,16.437162,-7.811549,-0.412228,8.282667,-2.168528,13.03195,0,0,cluster2
6.876242,2.286307,-5.715768,51.961524,-35.952179,5.556419,49.675217,-12.41534,51.784855,0,0,cluster1
2.281111,0,-1.811725,22.915032,-13.974186,0.521347,23.602656,-5.809298,21.733774,-1.195115,0,cluster2
1.337143,4.260845,-2.941022,12.003112,3.966396,2.130422,-8.015931,6.408588,9.06209,2.130422,0,cluster2
0,6.928203,-11.085125,0,-5.516582,2.364249,1.385641,-14.835015,6.521171,-9.699485,0,cluster1
0.356802,-0.098727,-2.253398,42.707177,-32.669942,0.739586,41.891381,-4.607255,40.765548,0.121244,0,cluster2
-1.458387,1.229756,-7.589847,110.331636,-92.947042,-0.197454,106.777468,-10.281454,108.675796,-0.69282,0,cluster1
-4.473887,1.922576,1.293842,12.695932,0.749978,-0.313501,2.454316,4.158654,7.908544,0,0,cluster2
0,-3.464102,-3.464102,3.464102,-0.188794,2.882133,13.856406,-6.346234,6.346234,-3.464102,0,cluster1
0.41396,-0.225167,-3.034553,42.573809,-31.767544,0.848705,42.052462,-5.249846,40.666821,0.121244,0,cluster2
1.420282,1.939897,-3.131548,11.327612,-3.036285,1.420282,8.452408,-7.912008,10.392305,0.467654,0,cluster2
-32.290623,7.517101,-18.358007,26.535018,-37.711942,7.517101,46.881419,13.949937,39.364319,0,0,cluster2
-6.176493,3.671948,-2.504545,8.556331,-6.271756,0,7.887759,-3.671948,9.723733,-1.835974,0,cluster2
-6.952452,0,-6.952452,6.928203,6.962844,0,5.934006,0,5.934006,0,0,cluster2
-0.216506,1.385641,-2.987788,8.660254,-5.017751,0,7.058107,-2.771281,8.443748,0,0,cluster2
0,0.952628,-4.913828,10.998523,-7.175886,0.952628,12.903779,-5.866456,13.856406,-0.952628,0,cluster2
-2.009179,0,2.009179,3.186973,0.900666,0,1.177795,-2.009179,5.196152,-2.009179,0,cluster2
-6.408588,0,-6.408588,3.723909,2.44912,0,3.723909,3.204294,6.928203,-3.204294,0,cluster2
-14.427983,0,0,16.160034,14.427983,0,-12.695932,28.855966,16.160034,0,0,cluster2
1.394301,0,-0.995929,13.925688,-5.092229,-0.606218,12.323541,-1.801333,12.029093,0.311769,0,cluster2
-2.521866,1.136225,-6.962844,18.359739,-9.451801,4.174242,22.51666,-2.788602,22.267245,-2.771281,0,cluster2
-5.300075,1.766692,-5.300075,3.39482,1.2159,0,5.161511,3.533384,6.928203,-3.533384,0,cluster2
-1.577898,0,1.886203,18.186533,-13.934349,0,17.474661,-4.330127,14.010559,-2.598076,0,cluster2
-2.850956,2.078461,-7.007878,16.974098,-9.838049,-2.078461,20.358525,-6.235383,14.123142,0,0,cluster2
-1.09812,0.484974,-4.913828,94.292846,-84.1361,-3.931755,95.134623,-4.318003,93.6797,-0.484974,0,cluster2
0,10.392305,0,17.320508,-4.61938,0,-3.464102,-20.78461,-3.464102,-10.392305,0,cluster1
-7.146442,6.512511,2.639645,11.725984,-3.566293,0,1.305966,-13.042343,-1.96761,-9.786087,0,cluster1
1.624664,1.732051,-1.839438,79.674337,-72.595445,2.272451,82.165026,-4.004501,80.10735,-1.732051,0,cluster2
0,2.476833,-2.476833,45.033321,-39.766154,0,42.556488,-3.706589,45.033321,-1.229756,0,cluster2
1.179527,-0.623538,0.538668,92.283667,-88.301682,0.538668,95.333808,-3.084782,92.737464,-0.623538,0,cluster2
-0.419156,-0.415692,-3.311681,34.329247,-24.208874,0.658179,35.676783,-5.663806,33.979373,-1.69741,0,cluster2
0,8.244562,-8.244562,5.196152,-2.424871,0,-3.048409,-8.244562,5.196152,0,0,cluster1
-2.721052,0.883346,-7.969166,76.192915,-67.898124,2.502813,74.337889,-13.068323,74.277267,-7.880831,0,cluster1
-9.612882,0,-9.612882,22.51666,-25.395329,9.612882,22.51666,0,22.51666,9.612882,0,cluster2
1.785744,6.82428,-5.038536,28.249749,-27.071954,4.297218,18.67324,-6.583525,20.718792,-4.537973,0,cluster1
3.232007,3.931755,-0.699749,29.912517,-30.248535,3.232007,17.417503,-3.232007,20.64951,0,0,cluster2
-1.493028,0,-1.493028,1.732051,0,-1.493028,0.239023,1.493028,-1.254005,0,0,cluster2
-6.126264,0,4.369964,5.196152,-9.360003,5.248114,-0.930111,-5.248114,4.318003,-5.248114,0,cluster2
5.646486,-1.125833,-1.286914,30.570697,-19.558318,7.737071,29.444864,-4.520653,27.032117,0,0,cluster2
0.767299,-1.408157,0.017321,21.667956,-18.804876,1.299038,27.504967,0,24.797771,-4.555294,0,cluster2
0.952628,-4.572614,-0.381051,23.763737,-22.435254,4.572614,41.880989,-1.333679,36.1479,-8.019395,0,cluster2
0,0,0,1.732051,0,0,11.91651,0,1.732051,-10.184459,0,cluster2
0.879882,1.03923,-6.446693,15.588457,-8.823067,-1.03923,15.429109,-7.326575,15.429109,1.03923,0,cluster2
-1.809993,1.593487,-3.40348,14.930278,-10.92058,0.796743,17.104002,-7.188011,17.104002,-0.796743,0,cluster2
9.110587,0,0,10.842638,9.110587,0,-7.378536,9.110587,10.842638,0,0,cluster2
0,0,0,5.196152,-2.598076,0,5.196152,0,5.196152,0,0,cluster2
-0.273664,0.710141,-2.421407,21.096379,-17.232173,0.710141,24.390739,-2.147743,21.532856,-2.147743,0,cluster2
-1.712998,4.193295,-12.294097,13.406073,-5.733088,4.43405,20.3031,-11.829907,17.117858,0,0,cluster1
